,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
323,0,1,816,816,408,1632,204,1632,272,408,1632,816,816,1632,1632,1632,204,1632,816,1632,1632,1632,68,1632,408,816,1632,272,1632,1632,544,816,816,408,544,102,102,1632,1632,1632,1632,1632,544,408,816,1632,96,24,816,816,408,1632,1632,816,408,1632,96,96,1632,1632,1632,51,102,1632,136,816,816,1632,1632,544,816,1632,816,408,1632,204,1632,1632,1632,272,1632,204,1632,1632,1632,816,816,1632,408,272,1632,204,1632,408,816,816,102,-1,51,816
299,0,1,36,54,18,108,108,27,12,27,108,108,54,108,108,108,9,36,108,36,108,54,108,36,108,54,27,18,54,108,108,108,36,36,18,108,54,-1,9,108,108,36,108,36,108,12,18,108,54,27,108,108,108,108,36,36,108,108,108,108,108,108,108,3,6,108,36,108,12,108,108,18,108,54,-1,9,36,36,54,108,108,27,36,54,54,108,36,108,108,108,36,108,36,36,108,108,108,108,108,108
391,0,1,180,60,90,360,180,120,60,30,120,72,180,72,72,360,45,120,180,180,360,24,120,180,60,180,360,20,360,72,120,360,36,360,360,180,90,180,180,360,72,90,360,120,360,360,60,72,36,60,36,120,120,360,180,180,120,90,360,360,72,-1,72,120,30,30,120,180,360,180,60,180,4,-1,3,18,60,45,360,180,120,15,12,120,360,180,360,360,360,180,24,180,180,72,120,40,180,60,180,360
377,0,1,468,156,234,936,468,312,156,78,104,936,468,936,936,936,117,312,468,468,936,312,104,36,156,468,936,52,936,936,24,936,468,936,936,468,234,234,468,936,936,468,936,312,936,936,52,936,468,156,468,104,24,-1,36,468,312,234,936,936,936,468,936,104,78,156,312,468,936,234,156,468,52,-1,52,468,12,117,936,468,312,39,78,8,936,468,936,936,936,117,312,234,468,936,312,104,468,156,468,936
493,0,1,207,276,207,1656,828,552,69,138,184,1656,828,1656,1656,1656,207,552,414,828,1656,552,184,828,276,828,1656,92,1656,1656,552,1656,207,1656,1656,828,414,207,828,1656,1656,414,1656,552,1656,1656,4,-1,36,276,828,184,552,1656,828,207,552,414,1656,1656,1656,828,1656,184,69,138,552,828,1656,414,276,414,46,-1,23,207,276,414,1656,828,552,69,138,184,1656,828,1656,1656,1656,207,552,414,828,72,-1,8,828,276,828,1656
551,0,1,253,2024,253,1012,2024,2024,253,1012,1012,506,184,2024,2024,2024,253,1012,1012,2024,1012,1012,506,2024,2024,506,2024,2024,2024,2024,2024,2024,253,2024,92,2024,1012,184,2024,506,1012,2024,1012,2024,506,506,88,-1,88,1012,506,2024,184,1012,2024,92,2024,506,2024,2024,2024,2024,2024,2024,253,2024,2024,506,1012,1012,2024,1012,1012,506,2024,2024,2024,184,506,1012,1012,506,2024,2024,1012,506,2024,506,46,-1,46,506,2024,22,-1,88,2024,253,1012,1012
403,0,1,126,84,63,504,36,24,42,42,168,504,252,504,504,504,63,168,126,252,504,168,56,252,84,252,504,28,504,504,168,504,126,504,504,252,18,18,252,504,504,126,72,-1,72,504,84,504,252,12,36,56,168,504,252,126,168,126,504,504,504,252,504,168,21,42,168,252,504,126,84,126,42,-1,21,126,84,126,504,36,24,21,42,168,504,36,-1,72,504,126,168,126,36,72,168,168,252,84,252,504
527,0,1,45,60,45,72,36,120,15,30,120,360,180,360,360,360,45,120,90,180,360,120,120,180,60,36,72,20,360,360,24,-1,9,360,360,180,18,18,180,360,360,90,360,120,360,360,20,360,180,60,180,120,120,360,180,90,24,18,360,360,360,36,-1,8,15,30,120,36,72,90,60,90,30,-1,30,90,60,90,360,180,120,15,30,120,360,180,360,72,72,90,120,90,36,-1,24,40,180,60,36,72
1763,0,1,252,84,126,504,252,168,84,42,56,504,36,504,504,504,63,24,252,252,504,168,56,252,84,252,504,28,72,-1,24,504,252,504,504,252,126,252,252,504,504,36,504,168,504,504,4,504,252,84,252,56,168,504,252,252,168,18,-1,72,504,252,504,56,42,42,168,252,504,252,12,126,28,-1,7,36,84,252,504,252,168,21,42,56,504,252,72,-1,72,252,168,126,252,504,168,56,252,84,252,72
481,0,1,99,132,99,792,396,264,33,66,88,792,396,792,792,792,99,264,198,396,792,264,8,-1,12,396,792,44,792,792,264,792,99,792,792,396,198,198,396,792,792,198,792,264,792,72,-1,72,396,132,396,88,264,792,396,99,264,198,792,792,792,396,792,88,33,66,264,396,72,-1,12,198,22,-1,22,99,132,99,792,396,264,33,66,88,792,396,792,792,792,198,264,18,-1,72,264,88,396,132,396,792
1073,0,1,140,112,70,560,560,280,140,56,560,280,560,280,56,40,35,560,40,560,560,560,280,560,560,280,280,112,280,560,280,280,28,560,560,80,280,560,112,560,16,-1,16,560,8,560,560,560,80,140,56,280,280,280,560,112,280,140,560,560,280,280,280,280,70,80,560,560,112,40,560,80,280,16,560,560,560,280,80,112,560,28,-1,14,560,56,560,280,280,560,560,56,560,560,560,40,112,280,20,280
533,0,1,99,264,99,792,792,264,33,132,88,792,72,792,792,792,99,264,396,792,792,264,88,792,264,396,792,88,792,792,264,792,99,792,72,792,396,72,792,792,792,792,792,264,792,792,88,792,792,132,396,88,24,792,792,36,264,198,792,792,792,792,792,88,33,264,264,396,792,396,264,396,44,-1,88,792,264,72,792,396,264,66,264,88,792,396,792,792,72,-1,24,198,792,792,264,88,792,132,396,792
697,0,1,280,560,140,80,560,560,280,280,560,560,560,140,80,280,70,-1,35,280,112,140,560,112,560,40,56,560,560,560,28,560,56,70,-1,70,280,112,140,112,560,112,280,280,560,112,80,140,112,280,70,-1,70,280,80,140,560,80,560,280,280,560,560,560,140,560,40,70,-1,70,8,-1,4,560,560,560,40,280,560,560,560,140,560,280,70,-1,35,280,80,140,560,112,560,280,56,560,80,112,140,560
779,0,1,36,36,18,72,36,72,12,18,24,72,36,72,72,72,9,72,36,36,72,72,72,36,36,36,72,12,72,72,72,72,36,72,72,36,18,-1,36,72,72,18,72,24,72,72,36,72,36,36,36,24,72,72,36,36,72,36,72,72,72,36,72,24,6,18,24,36,72,36,36,18,36,-1,-1,9,36,18,72,36,24,9,12,72,72,36,72,72,72,36,72,36,36,72,72,72,36,12,36,72
943,0,1,660,88,330,220,1320,1320,220,44,165,1320,1320,1320,88,440,165,1320,330,1320,660,660,440,330,440,110,1320,88,1320,120,120,330,132,660,1320,1320,660,15,24,660,22,-1,22,220,264,110,660,1320,1320,660,132,330,440,440,1320,264,1320,330,440,55,1320,660,220,1320,110,1320,10,-1,8,1320,440,1320,110,132,660,440,440,660,330,264,660,22,-1,33,660,264,330,660,1320,440,660,44,55,1320,440,1320,24,120,330,1320
1189,0,1,154,1848,77,924,264,264,154,924,924,154,168,1848,1848,1848,77,924,924,1848,924,308,154,1848,1848,462,1848,616,1848,1848,1848,1848,154,1848,84,616,132,24,1848,154,924,616,44,-1,22,154,1848,308,1848,132,66,616,168,924,616,84,1848,462,1848,616,1848,1848,1848,1848,77,616,1848,231,924,924,616,924,924,462,1848,616,1848,168,77,132,132,462,616,1848,308,22,-1,22,14,-1,7,462,264,66,308,1848,1848,77,924,924
1271,0,1,308,616,154,308,616,616,308,308,308,308,8,616,616,616,77,44,308,616,308,308,154,616,616,154,616,616,88,-1,88,616,308,616,28,616,308,56,616,308,308,88,308,616,308,77,88,308,616,308,308,616,56,308,616,28,616,22,-1,88,616,616,616,616,154,616,616,154,308,308,88,308,308,308,616,88,616,56,77,308,308,154,616,616,308,308,88,-1,2,-1,28,154,616,154,308,616,616,308,308,44
1517,0,1,780,260,390,780,780,780,260,130,780,52,780,39,156,195,195,780,780,780,260,156,780,20,260,390,780,260,260,156,60,780,156,260,260,780,390,260,260,780,156,260,195,780,780,780,390,39,156,390,52,780,10,-1,60,780,780,390,260,780,26,-1,26,780,130,780,390,780,780,260,130,780,52,780,156,156,60,195,780,780,780,65,156,60,260,260,780,780,260,260,156,780,780,156,260,65,780,390,260,260
559,0,1,180,72,90,180,40,360,60,36,15,120,360,360,24,360,45,360,180,360,180,180,360,60,360,90,120,24,360,120,360,20,36,180,360,360,20,-1,8,180,18,-1,36,20,72,60,180,120,120,180,36,60,360,360,360,72,360,180,360,180,120,180,180,120,30,360,60,360,8,360,360,360,180,4,-1,40,360,180,90,72,20,18,-1,9,60,24,90,180,120,360,180,36,180,360,360,360,72,120,180,360
629,0,1,20,120,10,60,120,120,20,60,15,120,120,120,120,40,5,120,15,120,60,60,120,10,120,30,120,40,120,40,40,-1,4,20,120,40,60,30,120,20,30,-1,30,60,120,30,20,40,120,60,60,15,120,120,40,120,120,30,40,15,40,20,-1,40,10,120,10,120,24,120,40,120,30,60,60,120,120,20,5,120,60,30,-1,30,60,40,30,60,120,40,60,20,10,-1,40,40,120,40,15,120
2117,0,1,140,56,70,140,280,280,140,28,140,280,40,280,56,280,35,40,140,280,140,140,280,70,280,70,280,56,40,-1,40,140,28,140,280,280,140,140,56,140,28,-1,14,140,56,70,20,280,280,140,28,70,280,280,280,56,280,10,-1,5,280,140,140,280,70,280,140,280,56,280,40,280,140,28,140,40,280,140,35,56,140,14,-1,7,140,56,10,-1,40,280,140,28,70,280,280,280,56,280,140,40
2263,0,1,220,88,110,220,440,440,220,44,110,440,440,440,88,440,55,440,55,440,220,220,40,-1,40,110,440,88,440,440,440,110,44,220,440,440,220,110,88,220,22,-1,22,220,88,10,-1,40,440,220,44,110,440,440,440,88,440,110,440,55,440,220,220,440,110,440,110,440,8,-1,40,440,110,44,220,440,440,220,55,88,220,22,-1,22,220,88,110,220,440,440,220,4,-1,40,440,440,88,440,55,440
2701,0,1,660,440,330,660,1320,1320,220,220,660,44,120,264,264,1320,165,660,660,1320,220,132,330,440,440,330,1320,440,440,264,1320,1320,132,440,20,1320,660,40,440,330,132,440,660,1320,660,330,1320,132,264,660,44,1320,40,220,1320,60,1320,330,440,1320,88,-1,88,1320,110,1320,1320,660,660,220,440,660,44,330,264,264,1320,120,660,660,660,110,264,1320,220,220,1320,660,10,-1,12,660,1320,132,220,440,1320,330,220,220
1843,0,1,396,792,198,396,88,792,132,396,132,66,72,792,264,792,99,396,396,792,396,396,396,264,792,198,264,264,792,264,792,88,396,792,36,792,44,-1,88,396,396,792,396,88,198,132,792,132,264,396,396,264,72,396,792,36,792,396,792,792,264,792,792,264,66,792,264,198,44,396,792,396,396,22,-1,88,792,72,198,396,44,198,264,792,132,66,792,396,12,-1,9,396,792,396,396,792,792,132,396,396
2231,0,1,328,656,164,656,656,656,328,328,656,656,656,164,656,328,82,-1,82,328,656,164,656,656,656,328,328,656,656,656,164,656,328,82,-1,82,328,656,164,656,656,656,328,328,656,656,656,164,656,328,82,-1,82,328,656,164,656,656,656,328,328,656,656,656,164,656,328,82,-1,41,328,656,164,656,656,656,328,328,656,656,656,164,16,-1,2,-1,41,328,656,164,656,656,656,328,328,656,656,656,164,656
2813,0,1,1484,5936,742,5936,5936,742,1484,2968,5936,2968,5936,2968,1484,212,371,5936,424,5936,5936,5936,2968,5936,5936,2968,2968,5936,742,5936,371,2968,1484,5936,5936,848,2968,5936,5936,5936,848,2968,848,5936,424,5936,5936,5936,848,371,2968,2968,2968,1484,5936,5936,1484,1484,5936,5936,1484,2968,2968,2968,742,848,5936,5936,5936,424,5936,848,2968,848,5936,5936,5936,2968,848,5936,5936,1484,2968,742,5936,742,5936,2968,2968,5936,5936,2968,5936,5936,5936,424,5936,742,212,1484
3007,0,1,140,280,70,20,280,280,140,140,35,280,280,280,40,280,35,40,35,280,140,140,280,70,280,10,280,280,280,280,280,70,28,140,280,280,140,35,280,140,70,-1,70,140,280,70,20,280,280,140,140,70,280,280,40,280,280,5,280,70,280,140,140,280,70,280,10,280,280,280,40,-1,10,140,140,280,40,140,70,280,140,70,-1,35,140,40,70,140,40,280,140,28,70,280,280,280,40,280,35,280
3589,0,1,132,264,66,44,264,264,44,132,132,132,8,-1,88,264,33,132,44,264,132,44,66,264,264,22,-1,88,264,264,264,88,132,264,4,264,132,24,88,-1,44,264,132,264,44,132,264,44,264,132,132,88,-1,44,264,12,264,44,264,264,88,264,264,264,22,-1,88,132,132,132,88,132,132,44,264,264,264,8,-1,44,132,66,264,88,132,132,88,66,6,-1,2,-1,88,132,132,264,88,132,132,44
3977,0,1,198,792,99,396,792,264,66,396,396,66,24,792,792,792,99,396,44,-1,44,396,198,792,792,198,264,264,792,792,264,264,198,792,36,792,396,8,-1,11,396,792,396,792,198,33,264,396,792,132,66,792,72,396,792,36,88,-1,88,792,792,792,792,792,33,264,792,198,132,132,792,396,396,198,792,88,-1,8,198,396,396,198,792,264,132,198,792,66,6,-1,18,198,792,99,44,-1,88,198,396,396
4171,0,1,11,88,11,44,88,88,11,44,44,22,88,88,88,88,11,44,44,88,44,44,22,-1,88,22,88,88,88,88,88,88,11,88,44,88,44,88,88,11,44,88,44,88,22,22,-1,44,88,44,22,88,88,44,88,44,88,22,88,88,88,88,88,88,11,88,88,22,44,-1,88,44,44,22,88,88,88,88,11,44,44,22,88,88,44,22,88,22,22,-1,22,22,-1,11,44,88,88,22,44,44
4559,0,1,780,312,390,780,1560,1560,260,156,65,1560,520,1560,104,520,195,520,65,1560,780,260,520,30,120,390,1560,104,1560,1560,1560,390,156,260,1560,1560,780,390,104,780,78,-1,39,780,312,390,260,1560,1560,780,156,195,520,1560,1560,24,120,130,520,390,1560,260,260,1560,130,520,390,520,312,520,1560,520,390,156,780,1560,1560,780,10,-1,20,78,-1,39,780,312,390,260,1560,520,780,52,195,520,520,1560,104,520,195,1560
5141,0,1,820,328,410,820,1640,1640,820,164,205,1640,1640,1640,328,1640,205,1640,410,1640,820,820,1640,410,1640,410,1640,328,1640,1640,1640,410,164,820,1640,1640,820,205,328,820,82,-1,82,820,328,410,820,1640,1640,820,164,205,1640,1640,1640,328,1640,410,1640,205,1640,820,820,1640,410,1640,410,1640,328,1640,1640,1640,410,164,820,1640,1640,820,205,328,820,82,-1,-1,20,328,410,820,1640,1640,820,164,205,1640,1640,1640,328,1640,410,1640
1649,0,1,264,176,132,176,528,528,88,88,528,528,528,132,176,88,66,-1,66,264,528,132,176,528,176,88,264,176,528,48,12,528,264,66,-1,33,264,48,12,528,176,528,88,88,528,176,528,132,528,264,66,-1,22,88,528,132,528,528,176,88,264,528,176,528,44,528,8,-1,-1,66,88,528,44,528,528,176,88,264,528,528,528,44,176,264,66,-1,33,264,528,44,528,176,176,264,88,528,48,48,132,528
5723,0,1,312,624,156,624,624,624,104,312,208,624,208,156,208,104,78,-1,13,312,624,52,208,48,48,312,312,208,624,624,156,624,312,26,-1,78,312,624,52,624,624,208,312,312,624,624,208,156,624,312,78,-1,13,312,624,12,48,208,208,312,312,208,208,624,52,208,312,26,-1,26,312,208,156,624,624,624,312,312,16,-1,16,156,624,312,78,-1,78,104,624,52,624,208,624,104,104,624,208,208,156,624
6499,0,1,55,1320,55,132,264,1320,55,660,660,330,120,1320,1320,440,55,660,660,1320,660,660,330,440,1320,66,264,440,1320,440,88,-1,11,440,60,440,132,24,1320,55,660,1320,660,1320,330,165,440,220,1320,660,330,1320,120,660,440,60,264,66,440,1320,440,88,-1,88,55,1320,440,33,132,660,440,660,660,330,1320,1320,1320,40,55,660,660,330,1320,1320,660,110,1320,66,6,-1,15,110,88,-1,44,440,1320,55,132,132
6887,0,1,252,252,126,126,126,21,84,126,252,84,12,126,252,252,63,36,28,-1,7,252,126,63,63,63,84,84,18,-1,3,84,252,126,126,126,63,28,-1,28,252,36,126,252,252,21,12,252,252,21,84,126,126,126,63,252,28,-1,-1,18,252,252,126,126,42,42,252,126,84,84,36,126,252,252,63,4,-1,28,126,252,126,63,63,21,84,252,18,-1,6,252,252,126,126,126,14,-1,14,252,252,36
7081,0,1,84,84,42,28,84,84,28,42,84,84,4,-1,28,84,21,12,28,84,84,28,42,42,84,14,-1,28,12,-1,6,28,84,84,28,42,42,84,14,-1,28,12,42,84,28,84,12,28,84,42,84,14,-1,7,84,84,84,4,-1,12,28,84,42,84,14,-1,28,84,84,84,4,84,84,28,21,12,84,28,-1,28,84,21,42,28,84,84,4,-1,6,84,28,-1,14,84,21,84,28,84,84,4
7663,0,1,132,33,66,44,132,132,44,33,66,132,22,-1,22,132,33,66,44,132,132,44,6,-1,12,22,-1,11,132,33,66,44,132,132,44,33,66,132,22,-1,22,132,66,66,44,12,-1,4,33,66,132,22,-1,22,132,33,66,44,132,132,44,66,66,132,22,-1,22,132,6,-1,4,132,132,44,66,66,132,22,-1,22,132,33,66,44,132,132,44,33,66,132,22,-1,-1,12,33,66,44,132,132,44
8051,0,1,252,3024,126,3024,3024,378,84,1512,3024,1512,3024,1512,756,108,63,1008,216,1008,3024,3024,1512,1008,3024,1512,1512,1008,378,3024,756,1512,252,112,1008,432,1512,3024,1008,3024,432,168,432,1008,216,336,336,3024,432,189,1512,1512,1512,756,1008,1008,756,756,3024,3024,756,1512,1512,168,42,432,1008,3024,336,216,3024,144,1512,432,3024,1008,112,504,432,3024,3024,756,504,378,3024,756,1008,1512,1512,3024,1008,1512,1008,1008,3024,216,3024,378,108,756
8633,0,1,644,2576,322,2576,2576,322,644,1288,2576,1288,2576,1288,644,92,161,2576,184,2576,2576,2576,1288,2576,2576,1288,1288,2576,161,2576,322,1288,644,2576,2576,368,1288,2576,2576,2576,368,1288,368,2576,184,2576,112,-1,16,161,1288,1288,1288,644,2576,2576,644,644,2576,2576,644,1288,1288,1288,322,368,2576,2576,2576,184,2576,368,1288,368,2576,2576,2576,1288,368,2576,2576,644,1288,322,2576,322,2576,1288,1288,2576,2576,1288,2576,112,-1,8,2576,322,92,644
1313,0,1,36,18,18,36,36,12,12,9,18,12,6,-1,18,36,9,18,4,-1,12,36,18,18,36,18,-1,6,36,18,6,12,36,36,36,9,18,12,-1,-1,18,36,9,18,36,12,12,36,18,6,12,18,-1,18,36,9,6,-1,12,36,36,9,18,36,6,-1,9,36,3,6,36,36,36,36,9,6,-1,2,-1,18,36,9,18,12,12,36,36,3,6,36,18,-1,9,36,6,-1,4,36,36,36
1717,0,1,60,30,30,12,12,60,20,15,30,60,30,-1,15,60,15,30,60,60,60,60,30,30,60,6,-1,10,60,30,6,-1,12,60,60,15,6,12,30,-1,15,60,30,30,60,60,60,20,30,30,60,30,-1,30,60,30,6,12,60,60,20,6,-1,12,10,-1,5,12,6,30,20,60,60,60,30,30,60,10,-1,30,60,15,30,60,60,60,60,3,6,60,30,-1,2,-1,3,30,60,60,12,12
2929,0,1,1392,1392,696,2784,348,2784,464,696,2784,1392,464,2784,2784,2784,348,2784,464,928,928,2784,116,2784,696,1392,2784,464,928,2784,928,1392,1392,232,928,87,174,2784,2784,2784,2784,2784,928,696,1392,928,928,232,1392,1392,232,928,928,1392,696,928,2784,2784,96,-1,96,174,174,928,232,1392,1392,928,2784,928,464,2784,1392,696,2784,116,2784,928,928,464,2784,348,2784,2784,2784,464,1392,2784,696,464,2784,348,2784,696,1392,1392,58,-1,58,1392
5917,0,1,140,168,70,420,120,120,140,84,105,280,840,840,168,840,35,840,210,840,420,140,280,210,840,210,840,56,840,840,840,210,28,420,840,280,60,30,168,140,42,-1,2,-1,8,70,420,280,840,60,12,70,840,840,280,168,840,105,840,35,840,420,420,840,70,280,210,840,168,840,280,840,210,84,420,280,840,420,35,24,60,42,-1,21,140,8,-1,20,280,840,140,84,15,120,280,840,168,280,210,840
1261,0,1,420,560,210,1680,1680,420,140,280,1680,56,1680,168,84,60,105,1680,120,1680,560,336,840,560,560,840,840,560,140,336,420,840,84,560,560,240,840,560,560,1680,48,280,240,1680,120,1680,1680,336,48,210,56,840,280,140,1680,1680,420,420,560,1680,28,-1,56,840,70,240,1680,1680,1680,40,560,240,56,240,336,336,1680,840,240,1680,1680,140,168,210,560,140,1680,840,280,560,336,840,1680,336,560,40,1680,210,20,140
6497,0,1,1148,4592,574,4592,4592,574,1148,2296,4592,2296,4592,2296,1148,164,287,4592,328,4592,4592,4592,2296,4592,4592,2296,2296,4592,287,4592,287,2296,1148,4592,4592,656,2296,4592,4592,4592,656,2296,656,4592,328,4592,4592,4592,656,287,2296,2296,2296,1148,4592,4592,1148,1148,4592,4592,1148,2296,2296,2296,574,656,4592,4592,4592,328,4592,656,2296,656,4592,4592,4592,2296,656,4592,4592,1148,56,-1,112,574,4592,2296,2296,4592,4592,2296,4592,4592,4592,328,4592,574,164,1148
5429,0,1,1092,4368,546,4368,4368,546,364,2184,1456,2184,1456,2184,364,52,273,1456,104,4368,4368,1456,728,336,336,2184,2184,1456,546,4368,546,2184,1092,1456,4368,624,2184,4368,1456,4368,624,728,624,4368,312,4368,1456,4368,624,273,2184,2184,728,1092,4368,336,84,364,1456,4368,1092,728,728,2184,182,208,4368,1456,4368,104,4368,208,2184,624,4368,4368,4368,2184,16,-1,112,1092,2184,546,4368,546,4368,728,2184,1456,4368,728,4368,1456,1456,312,1456,182,156,1092
2993,0,1,900,900,450,900,20,900,300,450,12,300,900,900,60,900,225,180,900,900,900,450,900,300,900,450,300,300,900,300,450,100,180,450,900,900,10,-1,100,180,900,180,900,100,180,300,900,150,300,450,900,300,900,900,900,900,900,180,450,900,60,900,180,300,150,90,300,900,100,180,450,225,900,100,-1,100,900,450,450,900,100,225,300,900,15,150,900,180,300,900,900,36,900,900,900,90,900,300,900,900
3139,0,1,300,300,150,100,60,300,100,150,12,300,100,-1,10,300,75,30,100,300,300,100,150,150,300,50,-1,100,300,300,150,100,60,300,100,300,30,300,100,-1,100,60,300,150,20,300,300,100,300,150,300,100,-1,100,300,300,150,20,300,300,20,300,60,300,50,-1,100,300,75,60,100,300,300,100,300,300,300,50,-1,25,300,75,150,100,60,300,100,15,150,300,100,-1,25,300,300,30,100,300,300,100
3431,0,1,812,3248,406,3248,3248,406,812,1624,3248,1624,3248,1624,812,116,203,3248,232,3248,3248,3248,1624,3248,3248,1624,1624,3248,203,3248,406,1624,812,3248,3248,464,1624,3248,3248,3248,464,1624,464,3248,232,3248,3248,3248,464,203,1624,1624,1624,812,3248,3248,812,812,112,-1,28,1624,1624,1624,406,464,3248,3248,3248,232,3248,464,1624,464,3248,3248,3248,1624,464,3248,3248,812,1624,406,3248,406,3248,1624,1624,3248,3248,1624,3248,3248,3248,232,3248,406,116,812
3869,0,1,180,90,90,180,60,180,60,45,60,12,45,36,12,180,45,180,180,180,180,36,180,60,180,90,60,30,180,12,180,60,36,180,45,180,30,-1,20,180,36,90,180,60,180,60,90,3,6,90,36,60,180,180,180,180,180,180,90,180,12,-1,18,60,30,90,60,180,60,180,45,180,36,30,-1,6,180,90,180,180,60,45,12,45,60,60,45,180,60,180,36,180,180,36,180,90,180,60,180,180
4453,0,1,156,156,78,52,156,156,52,78,78,156,52,-1,52,156,39,78,52,156,156,52,156,12,156,26,-1,52,156,78,12,52,156,156,52,156,78,156,26,-1,26,156,39,78,52,156,156,52,156,78,156,52,-1,-1,12,156,156,52,156,156,52,156,78,156,26,-1,13,156,39,78,52,156,156,52,156,156,12,26,-1,52,156,39,78,4,156,156,52,156,156,156,26,-1,52,156,156,78,52,156,156,52
1343,0,1,252,756,126,378,756,189,84,378,756,756,108,756,756,756,63,36,756,252,378,756,378,252,756,189,756,252,54,-1,108,756,252,28,126,378,378,756,126,756,756,12,756,252,756,21,12,756,756,189,756,756,756,756,252,252,756,108,-1,108,756,756,756,42,42,756,252,756,84,756,108,126,756,756,378,36,28,252,189,756,378,189,126,378,756,756,36,-1,54,756,252,756,252,126,378,756,756,756,756,108
3239,0,1,180,72,90,180,360,120,60,36,90,120,120,360,72,360,45,360,10,-1,20,180,360,90,360,90,120,24,360,360,120,30,36,180,360,360,180,10,-1,20,18,-1,9,180,72,30,60,360,360,60,12,90,360,360,360,72,40,-1,40,90,360,180,180,360,30,120,90,360,24,120,360,360,90,36,180,40,-1,20,90,72,180,18,-1,3,60,72,90,60,120,360,180,36,45,360,40,-1,8,360,90,360
1411,0,1,252,252,126,252,28,63,84,126,84,84,36,252,84,252,63,36,252,252,252,252,252,84,252,126,84,84,18,-1,18,28,252,126,126,252,14,-1,14,252,252,36,252,28,252,84,36,84,84,63,252,84,252,63,252,252,252,36,-1,36,84,252,126,42,42,126,84,126,28,252,36,126,252,28,-1,4,252,252,126,252,28,63,84,63,84,84,18,-1,12,252,252,252,252,252,252,252,252,84,252,36
3403,0,1,424,848,212,848,848,848,424,424,848,848,848,212,848,424,106,-1,106,424,848,212,848,848,848,424,424,848,848,848,212,848,424,106,-1,53,424,848,212,848,848,848,424,424,848,848,848,212,848,424,106,-1,53,424,848,212,848,848,848,424,424,848,848,848,212,848,424,106,-1,53,424,848,212,848,848,848,424,424,848,848,848,212,848,424,106,-1,53,424,848,212,848,848,848,424,424,848,848,848,212,848
12091,0,1,140,1680,70,336,336,210,140,840,1680,840,1680,840,420,20,35,1680,120,1680,1680,1680,840,560,1680,168,168,560,105,560,14,-1,28,560,1680,80,168,336,1680,560,240,840,240,1680,120,1680,560,560,240,105,840,840,840,420,560,1680,84,84,560,1680,140,56,-1,56,70,240,560,336,336,120,560,240,840,240,1680,1680,1680,280,80,1680,1680,420,840,210,1680,70,1680,168,168,560,1680,280,112,-1,112,40,1680,70,12,84
1157,0,1,460,184,230,460,920,920,460,92,230,920,920,920,184,920,115,920,115,920,460,460,920,230,920,230,920,184,920,920,920,230,92,460,920,920,460,115,184,460,46,-1,23,460,184,230,20,-1,40,460,92,115,920,920,920,184,920,230,920,115,920,460,460,920,230,920,230,920,184,920,920,920,230,92,460,920,920,460,230,184,460,46,-1,23,460,184,230,460,920,920,460,92,230,40,-1,40,184,920,115,920
1513,0,1,408,272,204,816,816,816,136,136,272,816,816,68,272,408,102,-1,51,408,816,204,272,272,272,408,408,272,816,13,68,272,408,102,-1,102,408,272,204,272,816,816,136,408,816,816,48,12,816,408,102,-1,51,408,816,204,48,48,816,408,408,272,816,816,68,816,136,102,-1,34,408,816,68,272,816,816,136,408,816,272,272,68,816,408,102,-1,102,408,816,68,272,816,816,136,136,272,816,816,204,816
1691,0,1,36,108,18,216,108,216,12,54,216,216,108,216,216,216,9,72,108,36,216,216,216,36,108,108,216,36,216,216,216,216,36,72,72,108,54,108,36,216,216,36,216,72,216,72,12,216,108,108,108,216,216,216,36,36,216,108,216,216,216,108,216,24,6,108,72,108,72,108,108,18,108,-1,54,9,12,36,216,108,216,27,18,216,216,108,72,216,216,27,72,108,36,72,216,216,108,108,108,216
2047,0,1,396,2376,198,1188,2376,2376,132,1188,1188,1188,216,2376,2376,2376,99,396,1188,792,1188,1188,594,792,2376,594,2376,792,2376,2376,2376,2376,396,88,36,2376,1188,216,792,1188,1188,264,1188,792,1188,33,264,1188,2376,1188,1188,2376,216,1188,792,36,2376,1188,2376,2376,2376,2376,2376,264,66,2376,792,1188,132,1188,2376,396,1188,594,2376,792,88,72,297,1188,1188,594,792,2376,1188,1188,792,594,54,-1,36,1188,792,198,1188,2376,2376,297,1188,1188
2581,0,1,1020,136,510,1020,2040,2040,340,68,170,2040,2040,680,136,2040,255,2040,255,2040,1020,1020,680,170,680,510,2040,136,2040,2040,680,170,204,1020,680,2040,1020,170,408,340,102,-1,34,1020,408,510,60,120,2040,1020,204,510,2040,2040,2040,408,120,30,2040,255,2040,340,1020,2040,170,2040,170,2040,408,680,2040,2040,170,68,1020,2040,680,1020,510,136,340,34,-1,51,1020,408,510,1020,2040,680,340,204,255,680,680,680,408,2040,255,2040
