,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
2161.0,0,1,1080,216,540,1080,45,432,360,108,30,540,1080,135,720,540,270,360,1080,432,1080,432,72,2160,540,540,216,72,2160,240,1080,2160,216,1080,54,2160,45,720,2160,360,540,240,2160,360,135,40,80,80,40,216,1080,540,20,2160,540,216,2160,144,432,240,90,2160,240,144,180,72,108,540,1080,2160,2160,720,1080,2160,2160,360,720,2160,27,2160,72,54,2160,36,80,108,270,2160,1080,135,540,80,2160,2160,2160,80,54,36,135,90
2179.0,0,1,726,242,363,1089,363,2178,242,121,2178,726,726,2178,1089,2178,363,726,726,1089,1089,1089,363,1089,121,1089,1089,242,2178,1089,1089,726,726,363,121,242,363,1089,2178,99,2178,726,2178,1089,242,1089,2178,2178,726,1089,2178,363,198,363,363,2178,1089,2178,2178,1089,2178,22,121,2178,121,726,726,66,726,2178,363,242,242,2178,2178,2178,1089,1089,2178,2178,1089,121,121,242,1089,2178,2178,2178,363,198,2178,1089,1089,33,1089,1089,363,2178,2178,726
2203.0,0,1,734,734,367,2202,367,1101,734,367,1101,2202,734,734,2202,1101,367,734,734,1101,2202,2202,1101,2202,367,1101,367,734,1101,1101,2202,2202,734,1101,367,2202,367,2202,2202,367,1101,2202,1101,2202,2202,2202,1101,367,734,1101,2202,367,734,734,367,1101,2202,2202,2202,2202,1101,2202,1101,1101,367,1101,2202,2202,734,1101,1101,2202,734,2202,1101,2202,1101,2202,734,1101,2202,367,1101,1101,2202,1101,1101,2202,1101,1101,1101,2202,2202,1101,734,2202,367,734,2202,2202
2207.0,0,1,1103,1103,1103,2206,1103,2206,1103,1103,2206,1103,1103,1103,2206,2206,1103,2206,1103,1103,2206,2206,1103,1103,1103,1103,1103,1103,2206,2206,2206,1103,1103,1103,2206,1103,1103,2206,1103,1103,2206,2206,2206,2206,1103,2206,1103,1103,1103,1103,1103,2206,1103,2206,1103,2206,2206,1103,2206,1103,2206,2206,1103,2206,1103,2206,1103,1103,2206,1103,1103,2206,1103,2206,2206,1103,1103,2206,1103,1103,2206,1103,2206,2206,2206,1103,2206,2206,1103,1103,2206,2206,1103,1103,1103,2206,1103,1103,1103,1103
2213.0,0,1,2212,2212,1106,2212,553,553,2212,1106,553,2212,2212,1106,316,1106,553,2212,2212,553,2212,2212,553,2212,1106,1106,316,2212,1106,1106,2212,2212,2212,1106,553,316,553,553,316,2212,1106,158,553,316,2212,2212,1106,1106,2212,553,2212,1106,553,1106,158,1106,2212,2212,2212,2212,553,2212,79,1106,1106,316,2212,2212,2212,553,553,553,316,553,2212,2212,1106,316,1106,553,2212,553,2212,2212,2212,1106,1106,2212,1106,2212,1106,1106,2212,1106,2212,316,79,1106,2212,2212
2221.0,0,1,2220,185,1110,370,2220,1110,740,185,2220,2220,222,2220,740,370,555,444,2220,1110,555,1110,74,185,740,185,185,185,555,444,444,222,444,2220,370,555,1110,1110,740,444,740,2220,148,444,2220,370,444,111,555,555,2220,2220,2220,740,444,444,2220,1110,555,444,555,555,740,1110,370,2220,370,111,2220,185,740,5,740,444,444,37,111,444,185,1110,222,185,555,555,555,2220,370,2220,555,222,2220,2220,1110,1110,2220,555,2220,2220,2220,444
2237.0,0,1,2236,2236,1118,2236,559,559,2236,1118,1118,559,2236,1118,2236,559,559,172,2236,2236,172,2236,2236,1118,1118,1118,2236,2236,26,559,2236,1118,2236,2236,559,2236,559,2236,559,2236,559,1118,559,1118,1118,2236,2236,13,2236,559,2236,1118,559,1118,1118,2236,2236,1118,52,2236,1118,559,2236,1118,1118,2236,559,1118,2236,172,1118,559,2236,2236,559,2236,2236,559,1118,1118,2236,559,2236,2236,2236,559,2236,2236,2236,172,43,1118,559,2236,2236,559,559,559,2236,1118
2239.0,0,1,1119,2238,1119,373,746,373,373,1119,1119,1119,2238,373,1119,2238,1119,746,1119,746,1119,2238,373,2238,2238,373,1119,746,1119,1119,746,2238,1119,2238,2238,373,373,2238,2238,2238,373,1119,746,373,1119,1119,2238,373,746,373,1119,1119,1119,373,2238,1119,373,1119,1119,1119,2238,746,746,1119,373,373,2238,1119,2238,373,1119,2238,1119,373,746,2238,2238,1119,746,1119,1119,1119,373,2238,2238,746,1119,746,1119,2238,1119,373,746,1119,1119,746,2238,1119,1119,373
2243.0,0,1,2242,1121,1121,2242,2242,1121,2242,1121,1121,1121,1121,2242,2242,2242,1121,1121,2242,2242,2242,1121,2242,2242,2242,1121,1121,1121,1121,2242,1121,1121,2242,1121,2242,2242,1121,2242,1121,2242,1121,2242,2242,1121,1121,2242,1121,2242,1121,1121,2242,1121,2242,1121,2242,2242,2242,118,1121,2242,2242,1121,2242,59,1121,1121,2242,1121,1121,2242,1121,1121,38,2242,1121,1121,2242,1121,1121,2242,2242,1121,1121,59,1121,2242,2242,2242,2242,1121,1121,2242,2242,1121,1121,1121,2242,1121,2242,1121
2251.0,0,1,750,250,375,1125,375,2250,250,125,2250,375,150,90,225,2250,375,2250,750,10,1125,1125,250,1125,125,1125,1125,250,2250,2250,225,250,150,750,1125,30,375,450,375,1125,2250,225,2250,2250,375,1125,450,2250,750,1125,2250,1125,2250,375,15,1125,1125,125,1125,150,2250,2250,375,450,125,750,25,90,18,2250,125,2250,250,375,1125,450,750,450,2250,125,225,125,2250,2250,1125,750,1125,225,750,250,2250,1125,1125,125,45,2250,375,2250,2250,375
2267.0,0,1,2266,1133,1133,2266,2266,1133,2266,1133,1133,2266,1133,2266,2266,2266,1133,2266,2266,2266,2266,1133,103,2266,2266,1133,1133,1133,1133,1133,1133,2266,2266,206,1133,2266,1133,1133,1133,2266,1133,2266,2266,2266,2266,2266,1133,1133,1133,1133,2266,2266,2266,2266,2266,1133,2266,2266,2266,2266,2266,2266,1133,1133,1133,1133,1133,2266,2266,2266,1133,1133,2266,1133,206,1133,2266,2266,1133,2266,2266,1133,1133,2266,1133,1133,1133,1133,1133,1133,1133,2266,2266,2266,2266,1133,2266,1133,206,2266
2269.0,0,1,2268,42,1134,567,2268,567,756,21,2268,567,567,2268,2268,1134,567,162,2268,2268,378,1134,252,324,756,567,567,14,42,567,2268,2268,2268,1134,2268,567,1134,1134,567,2268,2268,2268,2268,2268,1134,567,567,756,1134,567,756,567,756,54,2268,21,2268,2268,756,81,189,63,18,567,378,2268,252,2268,189,2268,252,2268,756,567,756,1134,756,189,1134,324,567,21,3,6,7,1134,189,1134,2268,567,2268,2268,756,324,81,2268,2268,2268,756,567
2273.0,0,1,568,2272,284,2272,2272,2272,568,1136,2272,2272,2272,2272,2272,1136,142,2272,1136,2272,2272,1136,2272,2272,2272,1136,2272,2272,2272,2272,1136,1136,568,1136,2272,1136,1136,142,2272,1136,2272,284,1136,2272,2272,2272,2272,568,2272,1136,1136,1136,2272,1136,2272,1136,2272,142,2272,2272,1136,142,1136,2272,284,1136,1136,71,2272,1136,1136,568,1136,2272,568,32,2272,1136,1136,2272,2272,568,568,2272,1136,1136,2272,568,2272,2272,2272,1136,2272,2272,284,284,2272,2272,1136,2272
2281.0,0,1,190,228,95,60,1140,2280,190,114,228,570,1140,152,2280,285,95,456,285,285,1140,760,57,570,1140,30,760,76,456,760,114,1140,38,380,2280,760,570,2280,570,456,1140,760,760,760,570,380,285,1140,1140,1140,285,456,760,760,380,380,2280,1140,760,760,285,760,1140,2280,95,2280,76,40,2280,380,760,114,285,20,2280,380,57,2280,120,2280,1140,57,760,285,152,2280,760,2280,285,760,76,1140,114,95,228,1140,228,95,1140,285
2287.0,0,1,381,762,381,254,254,1143,127,381,762,1143,762,1143,1143,381,381,127,381,2286,762,2286,1143,1143,762,127,1143,254,1143,1143,127,1143,381,2286,381,2286,127,381,2286,2286,254,1143,2286,1143,1143,762,1143,1143,254,1143,381,762,1143,2286,762,2286,1143,1143,1143,2286,381,762,1143,1143,127,2286,2286,254,381,2286,2286,254,381,1143,127,762,2286,1143,2286,1143,762,381,1143,1143,2286,254,1143,2286,1143,2286,762,381,1143,2286,1143,1143,762,2286,1143,1143
2293.0,0,1,2292,1146,1146,2292,2292,1146,764,573,1146,573,191,2292,764,2292,573,382,764,764,764,191,2292,1146,2292,1146,191,382,573,2292,191,2292,2292,1146,2292,764,1146,382,573,764,573,2292,2292,382,382,764,2292,1146,1146,573,764,573,2292,764,2292,2292,2292,2292,1146,382,2292,1146,382,1146,382,191,764,1146,573,573,573,2292,2292,2292,2292,191,2292,382,1146,382,2292,573,382,2292,1146,2292,2292,2292,2292,191,1146,2292,191,764,2292,573,764,1146,2292,191
2297.0,0,1,1148,328,574,2296,2296,1148,1148,164,2296,287,2296,1148,287,1148,287,1148,287,1148,2296,2296,1148,2296,2296,1148,574,328,1148,1148,574,2296,1148,2296,287,2296,1148,574,574,2296,328,287,2296,328,574,2296,2296,2296,2296,574,287,2296,1148,2296,2296,2296,574,2296,574,2296,1148,2296,2296,574,574,2296,2296,1148,1148,574,2296,287,574,2296,1148,2296,1148,1148,2296,56,2296,82,1148,2296,2296,2296,2296,2296,1148,1148,2296,287,2296,574,328,2296,2296,287,1148,1148
2309.0,0,1,2308,2308,1154,577,1154,2308,2308,1154,2308,2308,2308,2308,577,2308,577,2308,2308,2308,1154,577,577,1154,577,577,577,2308,2308,2308,1154,2308,2308,577,577,2308,577,2308,1154,577,2308,2308,2308,2308,2308,1154,2308,1154,2308,1154,2308,577,2308,2308,577,2308,1154,1154,577,2308,2308,577,577,2308,1154,2308,2308,2308,2308,2308,577,577,2308,1154,577,2308,2308,1154,2308,1154,577,577,577,577,1154,2308,577,577,1154,577,2308,1154,577,577,2308,2308,1154,2308,2308,2308
2311.0,0,1,1155,2310,1155,165,70,110,385,1155,231,2310,462,1155,462,770,1155,385,165,385,385,1155,770,1155,2310,165,105,770,2310,1155,2310,385,231,1155,1155,330,35,2310,33,770,1155,22,385,165,462,231,1155,154,110,55,385,2310,385,2310,462,770,770,2310,385,1155,2310,330,231,462,385,231,165,770,1155,770,2310,1155,1155,385,770,2310,1155,1155,462,330,1155,1155,2310,462,1155,231,1155,2310,2310,770,55,462,77,2310,2310,105,2310,462,1155,70
2333.0,0,1,2332,2332,1166,2332,1166,583,2332,1166,583,1166,2332,2332,212,11,583,1166,2332,2332,2332,2332,2332,2332,583,1166,106,2332,1166,583,2332,1166,2332,2332,2332,2332,583,2332,1166,1166,1166,583,1166,583,583,2332,1166,2332,2332,583,2332,2332,2332,1166,583,2332,2332,1166,2332,2332,1166,53,2332,1166,1166,583,583,583,583,1166,583,2332,2332,583,1166,2332,2332,1166,2332,53,2332,583,2332,1166,2332,2332,2332,2332,2332,2332,1166,2332,2332,2332,583,583,1166,2332,2332,583
2339.0,0,1,2338,1169,1169,1169,334,2338,2338,1169,2338,167,1169,1169,1169,167,1169,2338,2338,1169,1169,2338,2338,2338,2338,1169,334,1169,334,2338,2338,2338,2338,1169,1169,2338,167,334,2338,1169,2338,1169,1169,2338,1169,1169,1169,2338,1169,1169,2338,2338,1169,1169,2338,1169,1169,1169,167,167,1169,2338,1169,2338,1169,167,334,1169,2338,334,167,1169,2338,1169,1169,1169,1169,2338,2338,1169,1169,1169,2338,167,2338,2338,167,2338,2338,1169,334,2338,2338,2338,1169,1169,2338,1169,2338,1169
2341.0,0,1,780,195,390,1170,52,2340,260,195,2340,1170,390,1170,585,234,195,780,780,78,585,2340,468,1170,780,585,468,65,468,780,2340,1170,156,1170,65,2340,26,130,260,1170,2340,390,585,60,585,1170,468,36,65,1170,2340,780,585,1170,780,39,1170,390,15,2340,585,2340,2340,2340,130,13,2340,2340,60,1170,234,2340,780,2340,780,585,195,780,2340,585,234,195,780,45,2340,2340,195,20,180,180,468,260,585,1170,585,585,780,2340,2340,1170
2347.0,0,1,782,2346,391,2346,1173,782,782,1173,1173,2346,2346,46,23,1173,391,1173,2346,23,2346,1173,1173,782,51,1173,391,782,34,2346,2346,1173,782,391,2346,1173,1173,1173,782,1173,51,391,2346,2346,2346,782,391,1173,2346,391,2346,782,782,391,391,391,391,2346,1173,2346,1173,2346,2346,2346,391,1173,782,1173,1173,1173,2346,782,2346,2346,2346,782,391,1173,2346,69,2346,1173,782,782,1173,782,69,391,1173,782,391,391,782,782,2346,2346,1173,2346,782,2346
2351.0,0,1,47,1175,47,1175,1175,1175,47,1175,1175,235,1175,2350,1175,47,47,470,1175,1175,1175,1175,235,1175,1175,1175,2350,1175,1175,2350,47,235,47,1175,470,1175,1175,470,1175,470,1175,2350,1175,1175,235,1175,1175,2350,1175,1175,1175,2350,2350,2350,1175,1175,1175,235,2350,1175,47,2350,235,1175,47,2350,1175,470,470,1175,1175,2350,1175,94,470,1175,1175,1175,470,25,1175,1175,2350,2350,1175,2350,1175,2350,235,2350,1175,2350,1175,1175,2350,1175,25,2350,1175,1175
2357.0,0,1,2356,2356,1178,2356,1178,2356,2356,1178,1178,1178,2356,589,1178,1178,589,2356,2356,589,2356,1178,2356,2356,589,1178,2356,2356,2356,2356,2356,589,2356,2356,589,1178,589,589,2356,2356,589,589,76,589,589,2356,589,589,2356,1178,2356,19,1178,589,589,2356,589,2356,1178,2356,589,1178,2356,2356,1178,2356,589,2356,2356,589,2356,2356,124,2356,2356,2356,1178,2356,1178,2356,2356,589,2356,1178,589,589,2356,1178,2356,2356,589,2356,2356,2356,2356,2356,1178,2356,2356,589
2371.0,0,1,2370,2370,1185,1185,395,237,790,1185,2370,1185,2370,2370,2370,790,1185,79,474,1185,395,790,2370,2370,237,1185,1185,790,395,395,237,1185,474,158,2370,1185,395,1185,790,79,474,790,1185,2370,79,1185,395,790,790,237,158,2370,158,158,15,237,2370,2370,2370,395,2370,790,790,1185,395,474,1185,790,1185,1185,790,395,2370,395,790,2370,1185,1185,2370,474,1185,1185,1185,79,2370,1185,1185,2370,2370,1185,790,2370,2370,2370,1185,395,1185,1185,790,1185
2377.0,0,1,1188,1188,594,2376,594,27,396,594,264,99,44,2376,1188,792,297,216,396,2376,2376,1188,1188,1188,27,1188,792,396,66,297,2376,2376,1188,1188,264,792,297,594,2376,264,2376,132,198,2376,594,216,594,108,1188,27,297,792,2376,2376,297,2376,1188,2376,132,396,2376,2376,88,198,198,297,594,2376,2376,54,2376,2376,1188,297,12,297,792,297,2376,88,792,297,297,2376,1188,1188,2376,36,396,264,2376,264,396,792,594,9,198,54,396,54
2381.0,0,1,476,2380,238,238,1190,238,476,1190,476,1190,2380,2380,476,2380,119,119,2380,1190,119,2380,2380,595,85,119,595,2380,119,2380,85,1190,476,2380,476,119,595,2380,340,595,476,68,595,70,35,595,2380,2380,140,119,476,2380,2380,1190,595,595,476,2380,595,85,2380,2380,2380,595,238,2380,595,170,238,4,476,1190,2380,2380,595,2380,595,35,340,595,238,595,119,340,20,238,2380,5,2380,595,2380,2380,1190,68,595,595,1190,595,476,595
2383.0,0,1,397,794,397,2382,794,397,397,397,2382,397,794,1191,397,1191,397,2382,397,397,2382,794,397,1191,794,1191,1191,794,397,1191,1191,397,397,794,2382,2382,397,2382,397,2382,2382,1191,794,1191,397,2382,1191,1191,794,397,1191,1191,1191,2382,794,2382,397,794,1191,1191,1191,1191,397,397,397,2382,794,1191,2382,2382,2382,2382,397,2382,2382,2382,397,397,2382,794,2382,397,1191,2382,794,397,1191,2382,397,1191,2382,1191,1191,794,1191,2382,794,2382,397,397
2389.0,0,1,2388,398,1194,398,2388,1194,796,199,2388,2388,597,1194,796,199,597,597,2388,796,597,597,199,2388,796,199,796,398,597,796,2388,398,2388,2388,796,597,1194,597,597,597,796,2388,796,1194,2388,398,1194,2388,1194,597,2388,1194,597,1194,2388,2388,2388,796,597,199,1194,2388,2388,1194,398,597,398,2388,1194,2388,796,796,796,796,796,398,2388,2388,796,597,1194,199,1194,1194,1194,1194,2388,796,1194,796,2388,597,796,199,1194,796,2388,1194,2388,2388
2393.0,0,1,598,2392,299,2392,2392,2392,598,1196,184,2392,2392,1196,2392,92,299,1196,1196,104,2392,299,2392,1196,2392,1196,92,2392,2392,2392,1196,2392,598,598,1196,598,1196,1196,2392,184,2392,184,598,2392,2392,2392,1196,2392,2392,1196,1196,2392,1196,2392,2392,23,2392,598,8,184,1196,299,2392,2392,299,2392,299,2392,1196,2392,299,1196,1196,598,1196,2392,2392,52,2392,598,2392,598,2392,299,299,2392,2392,46,2392,1196,2392,104,92,299,2392,299,2392,1196,1196,2392
2399.0,0,1,1199,1199,1199,1199,1199,1199,1199,1199,1199,2398,1199,2398,1199,1199,1199,109,1199,2398,1199,1199,2398,1199,1199,1199,2398,1199,1199,2398,1199,1199,1199,2398,1199,109,1199,2398,2398,2398,109,1199,1199,1199,2398,1199,1199,218,1199,1199,1199,1199,2398,2398,1199,2398,1199,2398,2398,1199,109,1199,1199,11,1199,2398,2398,2398,1199,1199,1199,1199,1199,218,2398,1199,2398,218,2398,1199,1199,1199,1199,2398,1199,1199,1199,2398,218,1199,109,218,1199,1199,2398,2398,1199,2398,1199,2398
2411.0,0,1,482,1205,241,1205,2410,1205,482,1205,2410,1205,1205,10,2410,1205,241,2410,2410,2410,1205,1205,2410,1205,2410,1205,1205,1205,1205,1205,2410,1205,482,1205,1205,241,1205,2410,1205,482,2410,241,2410,1205,1205,241,2410,2410,1205,1205,2410,2410,2410,2410,2410,241,2410,2410,2410,482,1205,482,2410,1205,241,2410,2410,1205,2410,241,482,1205,2410,1205,1205,1205,2410,1205,241,1205,1205,1205,482,2410,1205,482,2410,1205,2410,1205,482,2410,1205,1205,1205,2410,2410,2410,2410,1205
2417.0,0,1,1208,2416,604,2416,2416,604,1208,1208,2416,2416,2416,1208,1208,151,302,2416,302,1208,2416,2416,2416,1208,2416,1208,151,2416,151,2416,1208,2416,1208,604,2416,2416,1208,604,604,2416,2416,302,2416,604,2416,2416,151,2416,2416,302,604,1208,1208,2416,2416,1208,1208,2416,2416,1208,604,2416,2416,1208,604,2416,1208,16,2416,2416,2416,1208,604,1208,1208,2416,1208,2416,2416,2416,2416,604,1208,302,2416,604,1208,1208,2416,2416,2416,1208,1208,151,2416,2416,2416,604,1208,2416
2423.0,0,1,1211,1211,1211,2422,1211,346,1211,1211,2422,2422,1211,2422,2422,2422,1211,1211,1211,1211,2422,2422,346,2422,1211,1211,2422,1211,2422,1211,2422,2422,1211,346,1211,1211,1211,2422,1211,2422,2422,1211,2422,2422,2422,2422,2422,1211,1211,173,1211,1211,2422,173,1211,173,2422,1211,1211,2422,2422,2422,2422,2422,1211,1211,2422,1211,1211,2422,1211,2422,1211,2422,2422,1211,1211,1211,2422,1211,2422,1211,1211,2422,2422,2422,346,1211,2422,173,2422,1211,2422,2422,1211,2422,1211,1211,1211,2422
2437.0,0,1,2436,1218,1218,2436,2436,1218,812,609,1218,812,203,348,2436,2436,609,812,812,203,812,609,609,2436,2436,1218,203,406,203,609,203,87,2436,2436,609,2436,1218,2436,2436,812,609,203,812,2436,2436,812,1218,812,1218,609,812,2436,2436,1218,2436,609,2436,1218,812,116,2436,406,812,406,406,203,1218,174,348,2436,203,812,2436,2436,203,203,1218,2436,1218,609,2436,609,2436,1218,1218,3,6,406,58,609,1218,812,812,406,174,84,812,609,812,2436
2441.0,0,1,305,488,305,305,2440,488,305,244,305,2440,2440,305,2440,2440,305,2440,1220,1220,305,244,2440,1220,2440,305,61,488,2440,244,2440,2440,61,1220,2440,40,1220,1220,1220,2440,61,2440,1220,488,488,1220,1220,2440,2440,244,61,610,305,2440,2440,488,2440,2440,1220,61,2440,122,40,488,305,305,1220,305,2440,2440,2440,610,1220,1220,1220,2440,244,1220,488,488,305,122,488,2440,1220,2440,2440,488,2440,2440,1220,2440,244,1220,488,244,488,122,1220,2440
2447.0,0,1,1223,1223,1223,2446,1223,2446,1223,1223,2446,2446,1223,1223,2446,2446,1223,1223,1223,1223,2446,2446,2446,2446,1223,1223,1223,1223,2446,2446,2446,1223,1223,2446,1223,1223,1223,2446,1223,1223,2446,2446,2446,1223,2446,2446,2446,2446,1223,1223,1223,1223,1223,1223,1223,1223,2446,1223,2446,2446,2446,2446,1223,2446,1223,2446,2446,2446,1223,2446,1223,1223,1223,1223,2446,1223,1223,1223,1223,1223,2446,1223,2446,2446,2446,2446,1223,2446,2446,1223,2446,2446,2446,1223,2446,2446,1223,1223,1223,2446
2459.0,0,1,2458,1229,1229,1229,2458,2458,2458,1229,2458,1229,1229,2458,1229,1229,1229,2458,2458,1229,1229,2458,2458,1229,2458,1229,1229,1229,2458,1229,2458,2458,2458,1229,1229,2458,1229,2458,2458,2458,2458,1229,1229,1229,1229,1229,2458,1229,1229,1229,2458,2458,2458,2458,2458,1229,1229,1229,2458,1229,1229,1229,1229,2458,1229,2458,2458,2458,2458,1229,1229,2458,2458,1229,1229,1229,1229,2458,1229,2458,1229,1229,2458,1229,2458,2458,2458,1229,2458,2458,2458,1229,1229,2458,2458,1229,2458,2458,2458,1229
2467.0,0,1,2466,2466,1233,2466,9,1233,822,1233,137,274,274,1233,822,411,1233,411,822,822,2466,274,1233,2466,1233,1233,2466,822,1233,2466,2466,2466,2466,1233,2466,2466,9,1233,1233,2466,1233,822,1233,822,2466,2466,1233,1233,2466,1233,2466,2466,411,137,1233,1233,2466,1233,137,2466,1233,1233,1233,1233,411,822,2466,2466,1233,1233,1233,1233,2466,2466,274,2466,2466,2466,411,2466,822,1233,1233,137,2466,2466,1233,411,411,411,1233,411,274,1233,2466,1233,411,822,2466,2466
2473.0,0,1,618,618,309,2472,103,1236,206,309,2472,1236,618,412,1236,824,309,412,618,824,824,412,1236,1236,309,1236,1236,206,412,2472,2472,2472,618,412,1236,2472,103,2472,2472,1236,2472,2472,1236,824,412,2472,412,824,206,618,412,1236,1236,2472,309,2472,1236,2472,824,824,2472,2472,824,1236,103,2472,1236,2472,1236,1236,824,2472,618,412,2472,1236,2472,309,412,824,2472,309,2472,2472,1236,2472,2472,2472,1236,824,824,309,1236,2472,2472,1236,309,1236,103,1236
2477.0,0,1,2476,2476,1238,2476,1238,2476,2476,1238,619,2476,2476,2476,619,619,619,2476,2476,619,2476,619,619,1238,619,1238,1238,2476,2476,2476,2476,1238,2476,619,1238,1238,619,2476,2476,1238,1238,2476,2476,2476,2476,2476,2476,2476,2476,1238,2476,1238,2476,2476,619,1238,1238,2476,1238,2476,1238,2476,2476,2476,1238,619,2476,1238,2476,2476,2476,2476,2476,2476,619,2476,1238,1238,2476,2476,2476,619,1238,619,1238,619,619,1238,1238,2476,1238,619,619,2476,619,2476,1238,2476,2476,2476
2503.0,0,1,1251,2502,1251,2502,2502,2502,417,1251,278,1251,278,2502,278,417,1251,417,417,1251,2502,417,1251,1251,2502,1251,2502,834,2502,417,1251,1251,1251,2502,1251,1251,1251,2502,1251,1251,2502,1251,1251,2502,139,2502,417,834,2502,1251,1251,2502,834,834,2502,834,2502,2502,1251,278,1251,2502,417,2502,417,417,834,2502,1251,834,1251,2502,1251,2502,834,2502,417,834,417,1251,834,1251,139,417,1251,2502,2502,2502,1251,417,2502,417,1251,278,2502,278,834,2502,1251,417
2521.0,0,1,1260,126,630,84,1260,630,420,63,630,56,105,315,1260,252,315,2520,420,2520,1260,315,2520,2520,180,42,12,42,35,280,315,15,252,504,2520,1260,630,280,840,210,35,252,20,2520,2520,252,504,280,630,315,1260,2520,630,504,1260,168,252,840,2520,2520,20,630,1260,70,210,180,360,280,840,2520,315,4,1260,360,2520,63,360,2520,252,1260,1260,63,315,126,630,2520,840,2520,840,280,70,210,840,630,2520,2520,84,12,84,504
2531.0,0,1,2530,1265,1265,1265,2530,2530,2530,1265,46,230,115,1265,1265,1265,1265,1265,506,46,1265,230,1265,230,506,1265,2530,1265,2530,2530,2530,110,506,506,506,2530,1265,506,1265,11,2530,2530,253,1265,506,1265,1265,253,1265,1265,110,1265,253,1265,2530,2530,253,2530,1265,2530,1265,2530,1265,2530,1265,1265,1265,253,1265,2530,1265,115,2530,115,1265,253,2530,253,2530,1265,1265,1265,253,2530,2530,1265,2530,506,1265,1265,2530,506,2530,506,2530,2530,2530,253,506,2530
2539.0,0,1,2538,2538,1269,1269,423,1269,846,1269,2538,282,2538,1269,282,846,1269,2538,2538,1269,423,2538,1269,2538,1269,1269,2538,846,1269,1269,1269,2538,2538,1269,1269,141,423,2538,2538,846,2538,2538,1269,423,2538,1269,423,2538,846,1269,846,423,423,2538,1269,2538,2538,94,2538,1269,2538,94,423,423,423,1269,846,282,846,1269,2538,2538,2538,1269,423,2538,141,2538,1269,2538,1269,1269,141,846,846,2538,2538,846,423,1269,18,423,2538,1269,423,1269,1269,2538,2538,2538
2543.0,0,1,1271,1271,1271,2542,1271,2542,1271,1271,2542,1271,1271,2542,2542,2542,1271,2542,1271,2542,2542,2542,1271,2542,1271,1271,2542,1271,2542,1271,2542,2542,1271,41,2542,1271,1271,1271,2542,2542,82,1271,2542,2542,1271,2542,2542,1271,1271,1271,1271,2542,2542,1271,1271,2542,2542,2542,1271,1271,2542,1271,2542,2542,1271,1271,1271,2542,2542,2542,1271,2542,41,1271,1271,1271,62,2542,2542,1271,2542,1271,1271,1271,82,1271,2542,1271,1271,2542,2542,1271,2542,2542,1271,1271,1271,2542,41,1271
2549.0,0,1,2548,2548,1274,637,182,1274,2548,1274,2548,364,2548,637,2548,2548,637,1274,2548,2548,26,2548,1274,2548,637,637,2548,2548,637,196,1274,91,2548,1274,2548,1274,91,91,1274,2548,196,2548,637,2548,2548,1274,1274,2548,196,637,2548,2548,1274,2548,637,2548,52,1274,1274,91,2548,91,2548,49,1274,637,52,2548,637,1274,2548,1274,2548,637,2548,2548,2548,2548,1274,637,637,637,637,637,2548,1274,1274,1274,637,637,2548,1274,2548,2548,637,364,1274,637,2548,2548
2551.0,0,1,1275,150,1275,1275,2550,25,425,75,425,1275,34,1275,1275,170,1275,25,425,2550,1275,30,255,425,2550,1275,425,50,1275,1275,2550,2550,255,2550,1275,1275,1275,170,850,170,255,425,2550,850,425,1275,1275,1275,2550,25,3,6,75,255,510,425,85,85,425,1275,2550,2550,2550,75,425,1275,850,1275,1275,2550,17,1275,1275,425,2550,2550,2550,1275,2550,2550,425,75,1275,2550,850,1275,2550,850,1275,2550,1275,1275,255,1275,1275,2550,850,510,51,85
2557.0,0,1,2556,639,1278,2556,2556,1278,852,639,639,639,426,639,284,2556,639,2556,284,639,852,426,852,1278,2556,1278,284,213,639,1278,71,2556,2556,71,1278,852,1278,1278,852,213,1278,2556,2556,2556,1278,852,852,2556,639,639,284,2556,1278,142,2556,284,2556,71,852,1278,2556,71,426,1278,426,852,2556,2556,852,426,1278,639,2556,1278,852,426,1278,1278,2556,284,2556,639,213,2556,639,639,1278,142,2556,2556,639,1278,639,284,1278,284,284,426,2556,639
2579.0,0,1,2578,1289,1289,1289,2578,1289,2578,1289,2578,2578,1289,2578,2578,1289,1289,2578,2578,1289,1289,1289,1289,2578,2578,1289,1289,1289,1289,2578,2578,1289,2578,2578,1289,1289,1289,1289,2578,2578,2578,1289,2578,1289,2578,1289,1289,1289,1289,1289,2578,2578,2578,2578,2578,2578,2578,1289,1289,1289,1289,2578,2578,1289,1289,2578,1289,2578,2578,2578,2578,1289,2578,1289,2578,1289,1289,2578,1289,2578,1289,1289,2578,1289,1289,2578,2578,2578,1289,1289,2578,2578,2578,1289,2578,1289,2578,2578,2578,2578
